RestaurantID,Restaurant Name,CountryCode,Country name,City,locality,Cuisines,Currency,USD Rate,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Rating,year&date,Year,Month,Date,Month Name,Quater,Week of Year,Day Name,Financial Quater,Financial month,year&month,USD (Cost) of avg_cost of two,Indian Rupees (Cost) of avg_cost of two,Count of Restaurant
7472,Daikichi,1,India,Gurgaon,JMD Regent Arcade Mall MG Road,Japanese,Indian Rupees(Rs.),0.012,Yes,No,No,No,3,70,1000,3.6,17-04-2010,2010,4,17,April,QRT-2,16,Saturday,FQ-4,FM-12,01-04-2010,12,1073.64,
8437,Lucknow  Kingdom of Dreams,1,India,Gurgaon,Kingdom of Dreams Sector 29,Lucknowi,Indian Rupees(Rs.),0.012,No,No,No,No,3,179,1000,3.7,01-04-2016,2016,4,1,April,QRT-2,14,Friday,FQ-4,FM-12,01-04-2016,12,1073.64,
303477,Handi XPress,1,India,Gurgaon,MG Road,"North Indian, Chinese, Mughlai",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,75,550,3.2,22-04-2014,2014,4,22,April,QRT-2,17,Tuesday,FQ-4,FM-12,01-04-2014,6.6,590.502,
310445,The Cakelicious Factory,1,India,Gurgaon,MG Road,"Bakery, Desserts, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,43,200,3.6,06-04-2011,2011,4,6,April,QRT-2,15,Wednesday,FQ-4,FM-12,01-04-2011,2.4,214.728,
1599,Street Foods by Punjab Grill,1,India,Gurgaon,MGF Metropolitan Mall MG Road,"Street Food, North Indian",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,61,700,2.6,14-04-2013,2013,4,14,April,QRT-2,16,Sunday,FQ-4,FM-12,01-04-2013,8.4,751.548,
18358183,Hangout Cafe,1,India,Gurgaon,Old Railway Road,"Fast Food, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,27,200,3.4,18-04-2016,2016,4,18,April,QRT-2,17,Monday,FQ-4,FM-12,01-04-2016,2.4,214.728,
6835,JVR Jayka,1,India,Gurgaon,Old Railway Road,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,5,200,2.9,18-04-2015,2015,4,18,April,QRT-2,16,Saturday,FQ-4,FM-12,01-04-2015,2.4,214.728,
301936,Burger Bites  More,1,India,Gurgaon,Palam Vihar,"Fast Food, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,19,450,2.9,14-04-2017,2017,4,14,April,QRT-2,15,Friday,FQ-4,FM-12,01-04-2017,5.4,483.138,
1452,Shamji Sweets,1,India,Gurgaon,Sadar Bazar,Mithai,Indian Rupees(Rs.),0.012,No,No,No,No,1,15,200,3.2,22-04-2014,2014,4,22,April,QRT-2,17,Tuesday,FQ-4,FM-12,01-04-2014,2.4,214.728,
18418247,feel ALIVE,1,India,Gurgaon,Sector 29,"North Indian, American, Asian, Biryani",Indian Rupees(Rs.),0.012,Yes,No,No,No,3,69,1200,4.7,17-04-2017,2017,4,17,April,QRT-2,16,Monday,FQ-4,FM-12,01-04-2017,14.4,1288.368,
18396412,CHA,1,India,Gurgaon,Sector 31,"Beverages, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,7,200,3.2,06-04-2018,2018,4,6,April,QRT-2,14,Friday,FQ-4,FM-12,01-04-2018,2.4,214.728,
300491,Green Chick Chop,1,India,Gurgaon,Sector 31,"Raw Meats, North Indian, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,14,350,3.1,05-04-2012,2012,4,5,April,QRT-2,14,Thursday,FQ-4,FM-12,01-04-2012,4.2,375.774,
18358189,YomoYour Only Momo Outlet,1,India,Gurgaon,Sector 39,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,5,150,3,12-04-2017,2017,4,12,April,QRT-2,15,Wednesday,FQ-4,FM-12,01-04-2017,1.8,161.046,
18204811,Nite Bites,1,India,Gurgaon,Sector 45,"North Indian, Chinese, Continental",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,427,650,3.7,25-04-2015,2015,4,25,April,QRT-2,17,Saturday,FQ-4,FM-12,01-04-2015,7.8,697.866,
306540,Chawlas,1,India,Gurgaon,Sector 56,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,2,66,800,2.2,16-04-2013,2013,4,16,April,QRT-2,16,Tuesday,FQ-4,FM-12,01-04-2013,9.6,858.912,
9290,Wai Yu Mun Ching,1,India,Gurgaon,Supermart 1 DLF Phase 4,"Chinese, Thai",Indian Rupees(Rs.),0.012,Yes,Yes,No,No,2,321,800,3.6,05-04-2017,2017,4,5,April,QRT-2,14,Wednesday,FQ-4,FM-12,01-04-2017,9.6,858.912,
18472606,Sandburg Shakes,1,India,Gurgaon,Sushant Lok,"Cafe, Pizza, Burger",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,34,750,4,20-04-2016,2016,4,20,April,QRT-2,17,Wednesday,FQ-4,FM-12,01-04-2016,9,805.23,
18360143,Cafe Bonkerz,1,India,Gurgaon,Sushant Shopping Arcade Sushant Lok Gurgaon,"American, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,41,850,3.6,24-04-2015,2015,4,24,April,QRT-2,17,Friday,FQ-4,FM-12,01-04-2015,10.2,912.594,
1402314,Hobnob Gourmet Cafbar,1,India,Indore,Infiniti Hotel Vijay Nagar,"Italian, Continental",Indian Rupees(Rs.),0.012,No,No,No,No,4,37,1950,4.1,28-05-2010,2010,5,28,May,QRT-2,22,Friday,FQ-1,FM-2,01-05-2010,23.4,2093.598,
18317479,London Eye  The Open Lounge,1,India,New Delhi,MGM Club Daryaganj,Finger Food,Indian Rupees(Rs.),0.012,Yes,No,No,No,4,0,2000,1,18-08-2018,2018,8,18,August,QRT-3,33,Saturday,FQ-4,FM-12,01-08-2018,24,2147.28,
309642,Doughlicious,1,India,Gurgaon,Unitech Infospace Sector 21 Gurgaon,"Bakery, Desserts, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,60,550,3.6,13-04-2015,2015,4,13,April,QRT-2,16,Monday,FQ-4,FM-12,01-04-2015,6.6,590.502,
18237941,Pind Balluchi,1,India,Gurgaon, ILD Trade Centre Mall Sohna Road,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,Yes,Yes,No,No,2,80,800,2.7,28-03-2017,2017,3,28,March,QRT-1,13,Tuesday,FQ-4,FM-12,01-03-2017,9.6,858.912,
300439,Red,1,India,Gurgaon,Ardee City,"Japanese, Thai, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,3,57,1200,3,27-03-2017,2017,3,27,March,QRT-1,13,Monday,FQ-4,FM-12,01-03-2017,14.4,1288.368,
18462002,Baris,1,India,New Delhi,Greater Kailash GK 2,"Turkish, Mediterranean, Middle Eastern",Indian Rupees(Rs.),0.012,Yes,No,No,No,4,43,2000,4.3,08-09-2015,2015,9,8,September,QRT-3,37,Tuesday,FQ-2,FM-6,01-09-2015,24,2147.28,
304746,The California Boulevard,1,India,New Delhi,Rajouri Garden,"American, Asian, European, Seafood",Indian Rupees(Rs.),0.012,Yes,No,No,No,4,1691,2000,4.6,13-09-2011,2011,9,13,September,QRT-3,38,Tuesday,FQ-2,FM-6,01-09-2011,24,2147.28,
310211,Chaat Chowk,1,India,Gurgaon,DLF Galleria DLF Phase 4,Street Food,Indian Rupees(Rs.),0.012,No,Yes,No,No,1,217,350,3.7,15-03-2017,2017,3,15,March,QRT-1,11,Wednesday,FQ-4,FM-12,01-03-2017,4.2,375.774,
310854,Delhicacy,1,India,Gurgaon,DLF Galleria DLF Phase 4,"Street Food, Fast Food, North Indian",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,317,350,3.8,21-03-2011,2011,3,21,March,QRT-1,13,Monday,FQ-4,FM-12,01-03-2011,4.2,375.774,
631,Cafe Coffee Day,1,India,Gurgaon,DLF Mega Mall DLF Phase 1,Cafe,Indian Rupees(Rs.),0.012,No,No,No,No,1,27,450,2.6,21-03-2018,2018,3,21,March,QRT-1,12,Wednesday,FQ-4,FM-12,01-03-2018,5.4,483.138,
301319,Sonya Bakery Cafe,1,India,Gurgaon,DLF Mega Mall DLF Phase 1,"Bakery, Desserts, Beverages",Indian Rupees(Rs.),0.012,No,No,No,No,1,20,350,3.3,25-03-2013,2013,3,25,March,QRT-1,13,Monday,FQ-4,FM-12,01-03-2013,4.2,375.774,
18034074,Yo Dimsum,1,India,Gurgaon,DLF Phase 1,"Fast Food, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,1,200,1,13-03-2012,2012,3,13,March,QRT-1,11,Tuesday,FQ-4,FM-12,01-03-2012,2.4,214.728,
18417487,Prabhat Fast Food Corner,1,India,Gurgaon,DLF Phase 2,"Chinese, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,1,1,200,1,28-03-2012,2012,3,28,March,QRT-1,13,Wednesday,FQ-4,FM-12,01-03-2012,2.4,214.728,
308044,Cake On Wheels,1,India,Gurgaon,DLF Phase 3,"Bakery, Desserts, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,18,200,2.8,27-03-2015,2015,3,27,March,QRT-1,13,Friday,FQ-4,FM-12,01-03-2015,2.4,214.728,
18357544,The Paradise Biryani,1,India,Gurgaon,DLF Phase 3,"Biryani, North Indian",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,22,700,2.9,17-03-2010,2010,3,17,March,QRT-1,12,Wednesday,FQ-4,FM-12,01-03-2010,8.4,751.548,
18336180,Pind Balluchi,1,India,Gurgaon,DT Mega Mall DLF Phase 1,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,26,800,2.6,11-03-2013,2013,3,11,March,QRT-1,11,Monday,FQ-4,FM-12,01-03-2013,9.6,858.912,
309125,Kuuraku,1,India,Gurgaon,Global Foyer Mall Golf Course Road,Japanese,Indian Rupees(Rs.),0.012,Yes,No,No,No,3,106,1250,3.9,25-03-2011,2011,3,25,March,QRT-1,13,Friday,FQ-4,FM-12,01-03-2011,15,1342.05,
309136,Nooba,1,India,Gurgaon,Golf Course Road,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,3,148,1500,3.6,22-03-2012,2012,3,22,March,QRT-1,12,Thursday,FQ-4,FM-12,01-03-2012,18,1610.46,
18161583,Wangchuks Ladakhi Kitchen,1,India,Gurgaon,Golf Course Road,"Tibetan, Nepalese",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,241,850,3.6,21-03-2016,2016,3,21,March,QRT-1,13,Monday,FQ-4,FM-12,01-03-2016,10.2,912.594,
18430602,The Diet Kitchen,1,India,Gurgaon,Golf Course Road,"Continental, Healthy Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,20,700,4,11-03-2017,2017,3,11,March,QRT-1,10,Saturday,FQ-4,FM-12,01-03-2017,8.4,751.548,
311640,The Bridge  Hotel Clark Inn Gurgaon,1,India,Gurgaon,Hotel Clark Inn Sector 15,"North Indian, Chinese",Indian Rupees(Rs.),0.012,Yes,No,No,No,3,7,1400,2.8,26-03-2017,2017,3,26,March,QRT-1,13,Sunday,FQ-4,FM-12,01-03-2017,16.8,1503.096,
311629,Illusion The Lounge Bar  Hotel Clark Inn Gurgaon,1,India,Gurgaon,Hotel Clark Inn Sector 15,"North Indian, Chinese",Indian Rupees(Rs.),0.012,Yes,No,No,No,3,2,1400,1,18-03-2014,2014,3,18,March,QRT-1,12,Tuesday,FQ-4,FM-12,01-03-2014,16.8,1503.096,
3582,Komachi,1,India,Gurgaon,MG Road,Japanese,Indian Rupees(Rs.),0.012,Yes,No,No,No,3,39,1200,3.2,04-03-2012,2012,3,4,March,QRT-1,10,Sunday,FQ-4,FM-12,01-03-2012,14.4,1288.368,
18034040,Mini Mahal Delux,1,India,Gurgaon,MG Road,"North Indian, Chinese",Indian Rupees(Rs.),0.012,Yes,No,No,No,3,23,1200,2.8,25-03-2016,2016,3,25,March,QRT-1,13,Friday,FQ-4,FM-12,01-03-2016,14.4,1288.368,
311759,Barista Creme Lavazza,1,India,Gurgaon,MGF Metropolis Mall MG Road,Cafe,Indian Rupees(Rs.),0.012,No,No,No,No,2,13,650,3.2,22-03-2016,2016,3,22,March,QRT-1,13,Tuesday,FQ-4,FM-12,01-03-2016,7.8,697.866,
338,Sage,1,India,Gurgaon,MGF Metropolitan Mall MG Road,"Pizza, Italian",Indian Rupees(Rs.),0.012,No,No,No,No,2,205,900,3.5,20-03-2015,2015,3,20,March,QRT-1,12,Friday,FQ-4,FM-12,01-03-2015,10.8,966.276,
301989,Laajawab Chaap Express,1,India,Gurgaon,Old Railway Road,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,17,250,3.1,08-03-2018,2018,3,8,March,QRT-1,10,Thursday,FQ-4,FM-12,01-03-2018,3,268.41,
304718,Unique Bus Wales,1,India,Gurgaon,Old Railway Road,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,1,16,200,2.8,18-03-2011,2011,3,18,March,QRT-1,12,Friday,FQ-4,FM-12,01-03-2011,2.4,214.728,
18372397,The Oven Artist,1,India,Gurgaon,Old Railway Road,Bakery,Indian Rupees(Rs.),0.012,No,No,No,No,2,25,800,3.5,23-03-2018,2018,3,23,March,QRT-1,12,Friday,FQ-4,FM-12,01-03-2018,9.6,858.912,
3603,Pizza Hut Delivery,1,India,Gurgaon,Omaxe Celebration Mall Sohna Road Gurgaon,"Italian, Pizza, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,93,800,2.2,16-03-2012,2012,3,16,March,QRT-1,11,Friday,FQ-4,FM-12,01-03-2012,9.6,858.912,
18383488,Carls Jr,1,India,Gurgaon,One Horizon Center Golf Course Road,"Burger, American, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,45,650,3.5,26-03-2018,2018,3,26,March,QRT-1,13,Monday,FQ-4,FM-12,01-03-2018,7.8,697.866,
18285745,Delhi Club House,1,India,Gurgaon,One Horizon Center Golf Course Road,"North Indian, Continental, Asian",Indian Rupees(Rs.),0.012,No,No,No,No,3,81,1700,3.9,03-03-2010,2010,3,3,March,QRT-1,10,Wednesday,FQ-4,FM-12,01-03-2010,20.4,1825.188,
18396428,The Peppers,1,India,Gurgaon,Palam Vihar,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,5,250,3,20-03-2017,2017,3,20,March,QRT-1,12,Monday,FQ-4,FM-12,01-03-2017,3,268.41,
304771,Bansiwala Sweets,1,India,Gurgaon,Palam Vihar,"Street Food, Mithai",Indian Rupees(Rs.),0.012,No,No,No,No,1,1,100,1,19-03-2012,2012,3,19,March,QRT-1,12,Monday,FQ-4,FM-12,01-03-2012,1.2,107.364,
305171,Angels in my Kitchen,1,India,Gurgaon,Qutab Plaza DLF Phase 1,"Bakery, Desserts, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,84,350,3.1,17-03-2011,2011,3,17,March,QRT-1,12,Thursday,FQ-4,FM-12,01-03-2011,4.2,375.774,
6743,Cafe Coffee Day,1,India,Gurgaon,Qutab Plaza DLF Phase 1,Cafe,Indian Rupees(Rs.),0.012,No,No,No,No,1,18,450,2.8,04-03-2016,2016,3,4,March,QRT-1,10,Friday,FQ-4,FM-12,01-03-2016,5.4,483.138,
6747,Dominos Pizza,1,India,Gurgaon,Qutab Plaza DLF Phase 1,"Pizza, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,70,700,2.8,20-03-2011,2011,3,20,March,QRT-1,13,Sunday,FQ-4,FM-12,01-03-2011,8.4,751.548,
9169,The Guls,1,India,Gurgaon,Sector 14,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,2,21,650,3,24-03-2014,2014,3,24,March,QRT-1,13,Monday,FQ-4,FM-12,01-03-2014,7.8,697.866,
5068,South Store,1,India,Gurgaon,Sector 14,South Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,64,200,3.5,13-03-2011,2011,3,13,March,QRT-1,12,Sunday,FQ-4,FM-12,01-03-2011,2.4,214.728,
18241516,Special No1 Biryani Corner,1,India,Gurgaon,Sector 14,Mughlai,Indian Rupees(Rs.),0.012,No,No,No,No,2,2,700,1,07-03-2010,2010,3,7,March,QRT-1,11,Sunday,FQ-4,FM-12,01-03-2010,8.4,751.548,
4121,Pizza Hut Delivery,1,India,Gurgaon,Sector 23,"Italian, Pizza, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,53,800,2.7,23-03-2010,2010,3,23,March,QRT-1,13,Tuesday,FQ-4,FM-12,01-03-2010,9.6,858.912,
5065,Dominos Pizza,1,India,Gurgaon,Sector 29,"Pizza, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,146,700,3.6,05-03-2011,2011,3,5,March,QRT-1,10,Saturday,FQ-4,FM-12,01-03-2011,8.4,751.548,
310203,Sandys Cocktails  Kitchen,1,India,Gurgaon,Sector 29,"Asian, European",Indian Rupees(Rs.),0.012,Yes,Yes,No,No,3,297,1800,3.9,11-03-2017,2017,3,11,March,QRT-1,10,Saturday,FQ-4,FM-12,01-03-2017,21.6,1932.552,
8430,Mamagoto,1,India,Gurgaon,Sector 29,"Asian, Thai, Chinese",Indian Rupees(Rs.),0.012,Yes,Yes,No,No,3,875,1600,4.1,10-03-2016,2016,3,10,March,QRT-1,11,Thursday,FQ-4,FM-12,01-03-2016,19.2,1717.824,
598,Cafe Coffee Day,1,India,Gurgaon,Sector 31,Cafe,Indian Rupees(Rs.),0.012,No,No,No,No,1,23,450,3.1,11-03-2018,2018,3,11,March,QRT-1,11,Sunday,FQ-4,FM-12,01-03-2018,5.4,483.138,
18345767,Puskar Raj Momos  Chinese Corner,1,India,Gurgaon,Sector 56,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,1,4,200,3,27-03-2015,2015,3,27,March,QRT-1,13,Friday,FQ-4,FM-12,01-03-2015,2.4,214.728,
309763,The Blaze,1,India,Gurgaon,Sector 56,"North Indian, Chinese",Indian Rupees(Rs.),0.012,Yes,No,No,No,2,8,750,2.9,15-03-2012,2012,3,15,March,QRT-1,11,Thursday,FQ-4,FM-12,01-03-2012,9,805.23,
312665,Tiffins 4 U,1,India,Gurgaon,Sector 7,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,27,200,3.1,16-03-2012,2012,3,16,March,QRT-1,11,Friday,FQ-4,FM-12,01-03-2012,2.4,214.728,
18357912,KC Bakers,1,India,Gurgaon,Sector 8,Bakery,Indian Rupees(Rs.),0.012,No,Yes,No,No,1,13,350,3.2,03-03-2016,2016,3,3,March,QRT-1,10,Thursday,FQ-4,FM-12,01-03-2016,4.2,375.774,
18303696,Tandoori Nation,1,India,Gurgaon,Sohna Road,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,39,950,3.5,04-03-2011,2011,3,4,March,QRT-1,10,Friday,FQ-4,FM-12,01-03-2011,11.4,1019.958,
8893,Raasta,1,India,New Delhi,Hauz Khas Village,"Continental, Italian",Indian Rupees(Rs.),0.012,Yes,Yes,No,No,4,1878,2000,3.9,12-08-2018,2018,8,12,August,QRT-3,33,Sunday,FQ-4,FM-12,01-08-2018,24,2147.28,
18424627,Nosh,1,India,Gurgaon,Supermart 1 DLF Phase 4,"North Indian, Mughlai",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,103,700,4.1,20-03-2010,2010,3,20,March,QRT-1,12,Saturday,FQ-4,FM-12,01-03-2010,8.4,751.548,
18265365,FuD,1,India,Gurgaon,Sushant Lok,"Cafe, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,58,250,3.7,15-03-2011,2011,3,15,March,QRT-1,12,Tuesday,FQ-4,FM-12,01-03-2011,3,268.41,
313275,Chin Chow,1,India,Gurgaon,Sushant Lok,Chinese,Indian Rupees(Rs.),0.012,No,No,No,No,2,38,550,2.4,14-03-2011,2011,3,14,March,QRT-1,12,Monday,FQ-4,FM-12,01-03-2011,6.6,590.502,
18216898,My Plate,1,India,Gurgaon,Udyog Vihar,North Indian,Indian Rupees(Rs.),0.012,No,No,No,No,1,6,200,3.1,09-03-2016,2016,3,9,March,QRT-1,11,Wednesday,FQ-4,FM-12,01-03-2016,2.4,214.728,
18311959,Gianis,1,India,Gurgaon,Unitech Infospace Sector 21 Gurgaon,"Ice Cream, Desserts",Indian Rupees(Rs.),0.012,No,No,No,No,1,2,250,1,03-03-2012,2012,3,3,March,QRT-1,9,Saturday,FQ-4,FM-12,01-03-2012,3,268.41,
422,Chor Bizarre  Hotel Broadway,1,India,New Delhi,Hotel Broadway Daryaganj,"North Indian, Kashmiri, Chinese, Thai, Korean",Indian Rupees(Rs.),0.012,Yes,No,No,No,4,295,2000,3.9,12-08-2014,2014,8,12,August,QRT-3,33,Tuesday,FQ-4,FM-12,01-08-2014,24,2147.28,
303866,Manish Sweets  Bakers,1,India,Gurgaon,Vyapar Kendra Palam Vihar,"Mithai, Bakery, Street Food",Indian Rupees(Rs.),0.012,No,No,No,No,1,5,200,2.8,11-03-2013,2013,3,11,March,QRT-1,11,Monday,FQ-4,FM-12,01-03-2013,2.4,214.728,
311866,Mx Corn,1,India,Gurgaon,Ansal Plaza Mall Palam Vihar,Fast Food,Indian Rupees(Rs.),0.012,No,No,No,No,1,2,100,1,16-02-2013,2013,2,16,February,QRT-1,7,Saturday,FQ-4,FM-11,01-02-2013,1.2,107.364,
307799,Wok  In The Clouds,1,India,New Delhi,Khan Market,"Chinese, Thai, Continental, North Indian",Indian Rupees(Rs.),0.012,No,Yes,No,No,4,669,2000,3.8,13-08-2010,2010,8,13,August,QRT-3,33,Friday,FQ-4,FM-12,01-08-2010,24,2147.28,
225,Dominos Pizza,1,India,Gurgaon,DLF Cyber City,"Pizza, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,125,700,2.4,13-02-2017,2017,2,13,February,QRT-1,7,Monday,FQ-4,FM-11,01-02-2017,8.4,751.548,
4876,Barista,1,India,Gurgaon,DLF Mega Mall DLF Phase 1,Cafe,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,18,650,3.2,24-02-2012,2012,2,24,February,QRT-1,8,Friday,FQ-4,FM-11,01-02-2012,7.8,697.866,
303709,Pizza Hut Delivery,1,India,Gurgaon,DLF Mega Mall DLF Phase 1,"Italian, Pizza, Fast Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,29,800,2.8,13-02-2013,2013,2,13,February,QRT-1,7,Wednesday,FQ-4,FM-11,01-02-2013,9.6,858.912,
18034048,Night Food Xprs,1,India,Gurgaon,DLF Phase 1,"Chinese, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,2,12,650,3.1,15-02-2018,2018,2,15,February,QRT-1,7,Thursday,FQ-4,FM-11,01-02-2018,7.8,697.866,
18383473,Biryani 365,1,India,Gurgaon,DLF Phase 3,Mughlai,Indian Rupees(Rs.),0.012,No,Yes,No,No,2,17,700,3.2,04-02-2014,2014,2,4,February,QRT-1,6,Tuesday,FQ-4,FM-11,01-02-2014,8.4,751.548,
300054,Flying Cakes,1,India,Gurgaon,DLF Phase 3,Bakery,Indian Rupees(Rs.),0.012,No,Yes,No,No,1,136,350,2.2,23-02-2014,2014,2,23,February,QRT-1,9,Sunday,FQ-4,FM-11,01-02-2014,4.2,375.774,
311725,Big Jacks,1,India,Gurgaon,DLF Phase 4,"Continental, Burger, American",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,129,800,3.5,08-02-2011,2011,2,8,February,QRT-1,7,Tuesday,FQ-4,FM-11,01-02-2011,9.6,858.912,
4618,Sugar  Spice  Le Marche,1,India,Gurgaon,DLF South Point Mall Golf Course Road,"Bakery, Fast Food",Indian Rupees(Rs.),0.012,No,No,No,No,2,107,800,2.9,16-02-2013,2013,2,16,February,QRT-1,7,Saturday,FQ-4,FM-11,01-02-2013,9.6,858.912,
4380,Longitude  Le Meridien,1,India,New Delhi,Le Meridien Janpath,Cafe,Indian Rupees(Rs.),0.012,No,No,No,No,4,90,2000,3.9,16-08-2018,2018,8,16,August,QRT-3,33,Thursday,FQ-4,FM-12,01-08-2018,24,2147.28,
308553,Midnight Cravings Beyond Control,1,India,Gurgaon,Golf Course Road,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,336,800,3.3,16-02-2018,2018,2,16,February,QRT-1,7,Friday,FQ-4,FM-11,01-02-2018,9.6,858.912,
18460311,The Gathering Hut,1,India,Gurgaon,Golf Course Road,"North Indian, Chinese",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,27,700,3.5,22-02-2018,2018,2,22,February,QRT-1,8,Thursday,FQ-4,FM-11,01-02-2018,8.4,751.548,
18237346,DaawateKashmir,1,India,Gurgaon,Golf Course Road,"Kashmiri, Mughlai",Indian Rupees(Rs.),0.012,No,Yes,No,No,3,146,1200,4.2,22-02-2010,2010,2,22,February,QRT-1,9,Monday,FQ-4,FM-11,01-02-2010,14.4,1288.368,
311470,Diva Spiced,1,India,New Delhi,Lodhi Road,"Asian, Chinese",Indian Rupees(Rs.),0.012,Yes,No,No,No,4,131,2000,3.7,25-08-2012,2012,8,25,August,QRT-3,34,Saturday,FQ-4,FM-12,01-08-2012,24,2147.28,
18430882,Chini Bowl,1,India,Gurgaon,MG Road,"Chinese, Thai, Japanese, Tibetan",Indian Rupees(Rs.),0.012,No,No,No,No,2,15,800,2.8,02-02-2016,2016,2,2,February,QRT-1,6,Tuesday,FQ-4,FM-11,01-02-2016,9.6,858.912,
892,Greens,1,India,Gurgaon,MG Road,"Chinese, North Indian, South Indian, Street Food",Indian Rupees(Rs.),0.012,No,Yes,No,No,1,31,350,2.3,20-02-2017,2017,2,20,February,QRT-1,8,Monday,FQ-4,FM-11,01-02-2017,4.2,375.774,
18432226,buno,1,India,Gurgaon,MGF Metropolis Mall MG Road,"Cafe, American, Desserts, Italian, Bakery",Indian Rupees(Rs.),0.012,No,Yes,No,No,2,18,650,3.7,21-02-2010,2010,2,21,February,QRT-1,9,Sunday,FQ-4,FM-11,01-02-2010,7.8,697.866,
18466924,Tunday Kababi DastarkhwaneAwadh,1,India,Gurgaon,MGF Metropolitan Mall MG Road,"Mughlai, North Indian",Indian Rupees(Rs.),0.012,No,No,No,No,2,13,700,3.1,16-02-2014,2014,2,16,February,QRT-1,8,Sunday,FQ-4,FM-11,01-02-2014,8.4,751.548,
18153552,The Grills King,1,India,Gurgaon,MGF Metropolitan Mall MG Road,"North Indian, Chinese, Continental",Indian Rupees(Rs.),0.012,Yes,No,No,No,3,468,1400,3.8,19-02-2016,2016,2,19,February,QRT-1,8,Friday,FQ-4,FM-11,01-02-2016,16.8,1503.096,
18291436,Bikaner Sweets  Restaurant,1,India,Gurgaon,Palam Vihar,"Street Food, North Indian, Mithai",Indian Rupees(Rs.),0.012,No,No,No,No,1,9,350,3.1,17-02-2016,2016,2,17,February,QRT-1,8,Wednesday,FQ-4,FM-11,01-02-2016,4.2,375.774,
18274332,Love to Wish,1,India,Gurgaon,Palam Vihar,"Bakery, Desserts",Indian Rupees(Rs.),0.012,No,No,No,No,1,2,200,1,24-02-2015,2015,2,24,February,QRT-1,9,Tuesday,FQ-4,FM-11,01-02-2015,2.4,214.728,
18423904,RDs Authentic Aroma,1,India,Gurgaon,Palam Vihar,"North Indian, South Indian, Chinese",Indian Rupees(Rs.),0.012,No,No,No,No,1,2,450,1,07-02-2010,2010,2,7,February,QRT-1,7,Sunday,FQ-4,FM-11,01-02-2010,5.4,483.138,
